0.550000 0.004500 8.500000 9.000000 450.000000 32.323322
0.550000 0.004550 8.500000 9.000000 460.000000 31.949982
0.550000 0.004600 8.500000 8.500000 450.000000 32.103161
0.550000 0.004650 8.500000 8.500000 450.000000 32.862431
0.550000 0.004700 8.500000 8.000000 440.000000 34.084244
0.550000 0.004750 8.500000 8.000000 450.000000 35.863327
0.550000 0.004800 8.500000 8.000000 450.000000 37.603035
0.550000 0.004200 9.000000 9.500000 460.000000 37.297844
0.550000 0.004250 9.000000 9.000000 450.000000 36.032421
0.550000 0.004300 9.000000 9.500000 470.000000 33.517971
0.550000 0.004350 9.000000 9.000000 450.000000 32.188625
0.550000 0.004400 9.000000 8.500000 440.000000 32.360554
0.550000 0.004450 9.000000 9.000000 460.000000 31.897383
0.550000 0.004500 9.000000 8.500000 450.000000 31.990192
0.550000 0.004550 9.000000 8.000000 440.000000 33.479095
0.550000 0.004600 9.000000 8.500000 460.000000 34.869198
0.550000 0.004650 9.000000 8.000000 450.000000 36.267712
0.550000 0.004700 9.000000 7.500000 440.000000 38.960991
0.550000 0.004050 9.500000 10.000000 460.000000 39.727539
0.550000 0.004100 9.500000 9.500000 450.000000 36.750507
0.550000 0.004150 9.500000 9.500000 460.000000 35.222355
0.550000 0.004200 9.500000 9.500000 460.000000 33.287319
0.550000 0.004250 9.500000 9.000000 450.000000 31.897484
0.550000 0.004300 9.500000 8.500000 440.000000 31.995831
0.550000 0.004350 9.500000 9.000000 460.000000 32.117279
0.550000 0.004400 9.500000 8.500000 450.000000 32.192120
0.550000 0.004450 9.500000 8.000000 440.000000 33.649418
0.550000 0.004500 9.500000 8.500000 460.000000 35.744087
0.550000 0.004550 9.500000 8.000000 450.000000 37.168900
0.550000 0.004600 9.500000 7.500000 440.000000 39.874741
0.550000 0.003950 10.000000 10.000000 460.000000 39.383194
0.550000 0.004000 10.000000 9.500000 460.000000 36.323570
0.550000 0.004050 10.000000 9.500000 470.000000 34.538170
0.550000 0.004100 10.000000 9.500000 470.000000 33.223114
0.550000 0.004150 10.000000 9.000000 450.000000 31.807850
0.550000 0.004200 10.000000 8.500000 440.000000 31.873047
0.550000 0.004250 10.000000 8.500000 450.000000 32.141083
0.550000 0.004300 10.000000 8.500000 450.000000 32.728264
0.550000 0.004350 10.000000 8.000000 440.000000 34.210670
0.550000 0.004400 10.000000 8.000000 450.000000 36.122704
0.550000 0.004450 10.000000 8.000000 450.000000 38.585365
0.550000 0.003850 10.500000 10.000000 460.000000 39.145401
0.550000 0.003900 10.500000 9.500000 450.000000 36.024593
0.550000 0.003950 10.500000 9.500000 460.000000 34.020741
0.550000 0.004000 10.500000 9.000000 450.000000 32.638985
0.550000 0.004050 10.500000 9.000000 450.000000 31.901129
0.550000 0.004100 10.500000 9.000000 460.000000 31.757359
0.550000 0.004150 10.500000 8.500000 450.000000 31.928476
0.550000 0.004200 10.500000 8.000000 440.000000 33.497581
0.550000 0.004250 10.500000 8.500000 460.000000 35.015961
0.550000 0.004300 10.500000 8.000000 450.000000 36.630501
0.550000 0.004350 10.500000 7.500000 440.000000 39.540211
0.550000 0.003800 11.000000 9.000000 440.000000 37.294365
0.550000 0.003850 11.000000 9.000000 450.000000 34.265369
0.550000 0.003900 11.000000 9.000000 450.000000 32.220798
0.550000 0.003950 11.000000 9.000000 450.000000 32.121403
0.550000 0.004000 11.000000 9.000000 460.000000 31.759256
0.550000 0.004050 11.000000 8.500000 450.000000 31.956896
0.550000 0.004100 11.000000 8.000000 440.000000 33.556519
0.550000 0.004150 11.000000 8.500000 460.000000 35.758095
0.550000 0.004200 11.000000 8.000000 450.000000 37.491703
0.550000 0.003650 11.500000 9.500000 450.000000 38.678131
0.550000 0.003700 11.500000 9.500000 450.000000 35.734631
0.550000 0.003750 11.500000 9.500000 460.000000 33.454529
0.550000 0.003800 11.500000 9.000000 450.000000 31.961843
0.550000 0.003850 11.500000 8.500000 440.000000 31.987968
0.550000 0.003900 11.500000 9.000000 460.000000 31.886114
0.550000 0.003950 11.500000 8.500000 450.000000 32.146595
0.550000 0.004000 11.500000 8.000000 440.000000 33.820435
0.550000 0.004050 11.500000 8.000000 450.000000 36.136665
0.550000 0.004100 11.500000 8.000000 450.000000 38.583534
0.550000 0.003600 12.000000 9.000000 440.000000 36.857578
0.550000 0.003650 12.000000 9.000000 450.000000 34.068401
0.550000 0.003700 12.000000 9.000000 450.000000 31.824562
0.550000 0.003750 12.000000 8.500000 440.000000 31.826406
0.550000 0.003800 12.000000 9.000000 460.000000 32.048935
0.550000 0.003850 12.000000 8.500000 450.000000 32.395218
0.550000 0.003900 12.000000 8.000000 440.000000 34.173752
0.550000 0.003950 12.000000 8.000000 450.000000 36.303997
0.550000 0.004000 12.000000 7.500000 440.000000 39.383106
0.550000 0.003450 12.500000 10.000000 460.000000 39.033405
0.550000 0.003500 12.500000 9.500000 450.000000 35.712303
0.550000 0.003550 12.500000 9.500000 460.000000 33.373062
0.550000 0.003600 12.500000 9.000000 450.000000 31.781252
0.550000 0.003650 12.500000 8.500000 440.000000 31.752296
0.550000 0.003700 12.500000 9.000000 460.000000 32.161362
0.550000 0.003750 12.500000 8.500000 450.000000 32.598789
0.550000 0.003800 12.500000 8.000000 440.000000 34.495041
0.550000 0.003850 12.500000 8.000000 450.000000 36.537815
0.550000 0.003900 12.500000 7.500000 440.000000 39.748505
0.550000 0.003350 13.000000 10.000000 460.000000 39.278378
0.550000 0.003400 13.000000 9.500000 450.000000 35.834507
0.550000 0.003450 13.000000 9.500000 460.000000 33.523067
0.550000 0.003500 13.000000 9.000000 450.000000 31.836409
0.550000 0.003550 13.000000 8.500000 440.000000 31.746387
0.550000 0.003600 13.000000 9.000000 460.000000 32.158646
0.550000 0.003650 13.000000 8.500000 450.000000 32.669868
0.550000 0.003700 13.000000 8.000000 440.000000 34.675503
0.550000 0.003750 13.000000 8.000000 450.000000 36.720676
0.550000 0.003250 13.500000 10.000000 460.000000 39.813381
0.550000 0.003300 13.500000 9.500000 450.000000 36.167313
0.550000 0.003350 13.500000 9.500000 460.000000 33.896061
0.550000 0.003400 13.500000 9.000000 450.000000 32.048042
0.550000 0.003450 13.500000 8.500000 440.000000 31.839279
0.550000 0.003500 13.500000 9.000000 460.000000 32.020035
0.550000 0.003550 13.500000 8.500000 450.000000 32.561001
0.550000 0.003600 13.500000 8.000000 440.000000 34.639874
0.550000 0.003650 13.500000 8.000000 450.000000 36.764111
0.550000 0.003200 14.000000 9.500000 450.000000 36.904839
0.550000 0.003250 14.000000 9.500000 460.000000 34.657913
0.550000 0.003300 14.000000 9.000000 450.000000 32.549671
0.550000 0.003350 14.000000 9.000000 450.000000 31.939804
0.550000 0.003400 14.000000 9.000000 460.000000 31.788439
0.550000 0.003450 14.000000 8.500000 450.000000 32.284439
0.550000 0.003500 14.000000 8.000000 440.000000 34.370140
0.550000 0.003550 14.000000 8.000000 450.000000 36.629787
0.550000 0.003100 14.500000 9.500000 450.000000 38.352634
0.550000 0.003150 14.500000 9.500000 450.000000 35.644661
0.550000 0.003200 14.500000 9.500000 460.000000 33.000690
0.550000 0.003250 14.500000 9.000000 450.000000 31.583691
0.550000 0.003300 14.500000 9.000000 460.000000 31.593903
0.550000 0.003350 14.500000 8.500000 450.000000 31.934536
0.550000 0.003400 14.500000 8.000000 440.000000 33.926586
0.550000 0.003450 14.500000 8.000000 450.000000 36.351570
0.550000 0.003500 14.500000 7.500000 440.000000 39.843742
0.550000 0.003000 15.000000 10.000000 460.000000 39.757595
0.550000 0.003050 15.000000 9.500000 450.000000 35.922871
0.550000 0.003100 15.000000 9.500000 460.000000 33.348381
0.550000 0.003150 15.000000 9.000000 450.000000 31.543364
0.550000 0.003200 15.000000 8.500000 440.000000 31.544592
0.550000 0.003250 15.000000 8.500000 450.000000 31.712366
0.550000 0.003300 15.000000 8.000000 440.000000 33.469971
0.550000 0.003350 15.000000 8.000000 450.000000 36.058018
0.550000 0.003400 15.000000 7.500000 440.000000 39.397644
0.600000  0.004250 1.000000 11.000000 480.000000 38.56544   
0.600000  0.004300 1.000000 11.000000 480.000000 35.48394   
0.600000  0.004350 1.000000 10.500000 470.000000 33.91627   
0.600000  0.004400 1.000000 10.500000 480.000000 32.44110   
0.600000  0.004450 1.000000 10.500000 480.000000 31.37184   
0.600000  0.004500 1.000000 10.500000 480.000000 31.18765   
0.600000  0.004550 1.000000 10.000000 470.000000 30.90451   
0.600000  0.004600 1.000000 10.000000 480.000000 32.27708   
0.600000  0.004650 1.000000 10.000000 480.000000 32.73016   
0.600000  0.004700 1.000000 9.500000  470.000000 34.512287  
0.600000  0.004750 1.000000 9.500000  470.000000 36.087761  
0.600000  0.004800 1.000000 9.000000  460.000000 38.906708    
0.600000  0.004200 1.500000 11.000000 470.000000 39.60213   
0.600000  0.004250 1.500000 11.000000 480.000000 36.72560   
0.600000  0.004300 1.500000 11.000000 480.000000 34.10779   
0.600000  0.004350 1.500000 11.000000 480.000000 32.69399   
0.600000  0.004400 1.500000 10.500000 470.000000 31.22890   
0.600000  0.004450 1.500000 10.500000 480.000000 31.42311   
0.600000  0.004500 1.500000 10.500000 480.000000 30.54561   
0.600000  0.004550 1.500000 10.000000 470.000000 31.24261   
0.600000  0.004600 1.500000 10.000000 470.000000 31.77936   
0.600000  0.004650 1.500000 9.500000  460.000000 33.588211  
0.600000  0.004700 1.500000 10.000000 480.000000 35.29737   
0.600000  0.004750 1.500000 9.500000  470.000000 37.119686  
0.600000  0.004200 2.000000 11.000000 470.000000 37.63844   
0.600000 0.004250 2.000000 11.000000 480.000000 34.99499   
0.600000 0.004300 2.000000 11.000000 480.000000 32.81996   
0.600000 0.004350 2.000000 11.000000 480.000000 31.65312   
0.600000 0.004400 2.000000 10.500000 470.000000 30.47255   
0.600000 0.004450 2.000000 10.500000 480.000000 30.94331   
0.600000 0.004500 2.000000 10.500000 480.000000 30.45887   
0.600000 0.004550 2.000000 10.000000 470.000000 31.39373   
0.600000 0.004600 2.000000 10.000000 470.000000 32.23145   
0.600000 0.004650 2.000000 9.500000  460.000000 34.25157   
0.600000 0.004700 2.000000 10.000000 480.000000 36.40847   
0.600000 0.004750 2.000000 9.500000  470.000000 38.43709   
0.600000 0.004150 2.500000 11.500000 480.000000 38.26264   
0.600000 0.004200 2.500000 11.000000 470.000000 35.62999   
0.600000 0.004250 2.500000 11.000000 480.000000 33.86621   
0.600000 0.004300 2.500000 11.000000 480.000000 31.57559   
0.600000 0.004350 2.500000 10.500000 470.000000 31.17032   
0.600000 0.004400 2.500000 10.500000 470.000000 29.97972   
0.600000 0.004450 2.500000 10.500000 480.000000 30.55169   
0.600000 0.004500 2.500000 10.500000 480.000000 30.69338   
0.600000 0.004550 2.500000 10.000000 470.000000 31.45766   
0.600000 0.004600 2.500000 10.000000 470.000000 33.23878   
0.600000 0.004650 2.500000 9.500000  460.000000 35.06837   
0.600000 0.004700 2.500000 9.500000  470.000000 37.90259   
0.600000 0.004750 2.500000 9.500000  470.000000 39.95082   
0.600000 0.004100 3.000000 11.500000 480.000000 39.19309   
0.600000 0.004150 3.000000 11.500000 480.000000 36.97026   
0.600000 0.004200 3.000000 11.000000 480.000000 33.96649   
0.600000 0.004250 3.000000 11.000000 480.000000 32.35883   
0.600000 0.004300 3.000000 11.000000 480.000000 30.77600   
0.600000 0.004350 3.000000 10.500000 470.000000 29.97011   
0.600000 0.004400 3.000000 10.500000 480.000000 30.11130   
0.600000 0.004450 3.000000 10.500000 480.000000 30.16412   
0.600000 0.004500 3.000000 10.000000 470.000000 31.40267   
0.600000 0.004550 3.000000 10.000000 470.000000 32.00606   
0.600000 0.004600 3.000000 9.500000  460.000000 34.29952   
0.600000 0.004650 3.000000 10.000000 480.000000 36.51350   
0.600000 0.004700 3.000000 9.500000  470.000000 38.79105   
0.600000 0.004100 3.500000 11.500000 480.000000 37.16292   
0.600000 0.004150 3.500000 11.000000 470.000000 34.52244   
0.600000 0.004200 3.500000 11.000000 480.000000 33.03931   
0.600000 0.004250 3.500000 11.000000 480.000000 30.79632   
0.600000 0.004300 3.500000 10.500000 470.000000 30.32635   
0.600000 0.004350 3.500000 10.500000 470.000000 29.53021   
0.600000 0.004400 3.500000 10.500000 480.000000 30.08458   
0.600000 0.004450 3.500000 10.500000 480.000000 30.70225   
0.600000 0.004500 3.500000 10.000000 470.000000 31.37584   
0.600000 0.004550 3.500000 10.000000 470.000000 33.72596   
0.600000 0.004600 3.500000 9.500000  470.000000 35.44745   
0.600000 0.004650 3.500000 9.500000  470.000000 38.16956   
0.600000 0.004050 4.000000 11.500000 480.000000 37.44590   
0.600000 0.004100 4.000000 11.000000 470.000000 35.01470   
0.600000 0.004150 4.000000 11.000000 480.000000 32.84658   
0.600000 0.004200 4.000000 11.000000 480.000000 30.91828   
0.600000 0.004250 4.000000 11.000000 480.000000 30.41156   
0.600000 0.004300 4.000000 10.500000 470.000000 29.25223   
0.600000 0.004350 4.000000 10.500000 480.000000 30.12472   
0.600000 0.004400 4.000000 10.500000 480.000000 30.24033   
0.600000 0.004450 4.000000 10.000000 470.000000 31.08689   
0.600000 0.004500 4.000000 10.000000 470.000000 33.00853   
0.600000 0.004550 4.000000 9.500000  460.000000 34.90423   
0.600000 0.004600 4.000000 9.500000  470.000000 37.93104   
0.600000 0.004000 4.500000 11.500000 480.000000 37.44760   
0.600000 0.004050 4.500000 11.000000 470.000000 35.07896   
0.600000 0.004100 4.500000 11.000000 480.000000 32.61515   
0.600000 0.004150 4.500000 11.000000 480.000000 30.84530   
0.600000 0.004200 4.500000 11.000000 480.000000 30.13934   
0.600000 0.004250 4.500000 10.500000 470.000000 29.04398   
0.600000 0.004300 4.500000 10.000000 460.000000 29.96965   
0.600000 0.004350 4.500000 10.500000 480.000000 30.08481   
0.600000 0.004400 4.500000 10.000000 470.000000 30.97881   
0.600000 0.004450 4.500000 10.000000 470.000000 32.89881   
0.600000 0.004500 4.500000 9.500000  460.000000 34.84729   
0.600000 0.004550 4.500000 9.500000  470.000000 37.98406   
0.600000 0.003950 5.000000 11.500000 480.000000 36.99730   
0.600000 0.004000 5.000000 11.000000 470.000000 34.55366   
0.600000 0.004050 5.000000 11.000000 480.000000 32.22675   
0.600000 0.004100 5.000000 11.000000 480.000000 30.46432   
0.600000 0.004150 5.000000 11.000000 480.000000 29.99741   
0.600000 0.004200 5.000000 10.500000 470.000000 28.84682   
0.600000 0.004250 5.000000 10.000000 460.000000 29.69353   
0.600000 0.004300 5.000000 10.500000 480.000000 30.22415   
0.600000 0.004350 5.000000 10.000000 470.000000 31.05057   
0.600000 0.004400 5.000000 10.000000 470.000000 33.44063   
0.600000 0.004450 5.000000 9.500000  460.000000 35.33232   
0.600000 0.004500 5.000000 9.500000  470.000000 38.38446   
0.600000 0.003900 5.500000 11.500000 480.000000 36.15224   
0.600000 0.003950 5.500000 11.000000 470.000000 33.51544   
0.600000 0.004000 5.500000 11.000000 480.000000 31.78155   
0.600000 0.004050 5.500000 11.000000 480.000000 29.88789   
0.600000 0.004100 5.500000 10.500000 470.000000 29.36188   
0.600000 0.004150 5.500000 10.500000 470.000000 28.81624   
0.600000 0.004200 5.500000 10.000000 460.000000 29.47790   
0.600000 0.004250 5.500000 10.500000 480.000000 30.84887   
0.600000 0.004300 5.500000 10.000000 470.000000 31.51439   
0.600000 0.004350 5.500000 9.500000  460.000000 34.02198   
0.600000 0.004400 5.500000 9.500000  470.000000 36.61686   
0.600000 0.004450 5.500000 9.500000  470.000000 39.40203   
0.600000 0.003800 6.000000 11.500000 480.000000 38.23920   
0.600000 0.003850 6.000000 11.500000 480.000000 35.18044   
0.600000 0.003900 6.000000 11.000000 470.000000 32.26295   
0.600000 0.003950 6.000000 11.000000 480.000000 31.09129   
0.600000 0.004000 6.000000 11.000000 480.000000 29.44162   
0.600000 0.004050 6.000000 10.500000 470.000000 28.63507   
0.600000 0.004100 6.000000 10.500000 470.000000 29.31547   
0.600000 0.004150 6.000000 10.000000 470.000000 29.71957   
0.600000 0.004200 6.000000 10.000000 470.000000 30.92829   
0.600000 0.004250 6.000000 10.000000 470.000000 32.79447   
0.600000 0.004300 6.000000 9.500000  460.000000 35.04348   
0.600000 0.004350 6.000000 9.500000  470.000000 38.63117   
0.600000 0.003750 6.500000 11.500000 480.000000 36.22495   
0.600000 0.003800 6.500000 11.000000 470.000000 33.69261   
0.600000 0.003850 6.500000 11.000000 480.000000 31.26722   
0.600000 0.003900 6.500000 11.000000 480.000000 29.72623   
0.600000 0.003950 6.500000 10.500000 470.000000 29.29516   
0.600000 0.004000 6.500000 10.500000 470.000000 28.49144   
0.600000 0.004050 6.500000 10.000000 460.000000 29.29685   
0.600000 0.004100 6.500000 10.500000 480.000000 30.89952   
0.600000 0.004150 6.500000 10.000000 470.000000 31.73629   
0.600000 0.004200 6.500000 9.500000  460.000000 34.37404   
0.600000 0.004250 6.500000 9.500000  470.000000 37.44786   
0.600000 0.003650 7.000000 11.500000 480.000000 37.96579   
0.600000 0.003700 7.000000 11.500000 480.000000 34.62551   
0.600000 0.003750 7.000000 11.000000 470.000000 31.67899   
0.600000 0.003800 7.000000 11.000000 480.000000 30.58297   
0.600000 0.003850 7.000000 11.000000 480.000000 29.13667   
0.600000 0.003900 7.000000 10.500000 470.000000 28.31128   
0.600000 0.003950 7.000000 10.000000 460.000000 29.41172   
0.600000 0.004000 7.000000 10.000000 470.000000 30.01849   
0.600000 0.004050 7.000000 10.000000 470.000000 31.27433   
0.600000 0.004100 7.000000 10.000000 470.000000 34.16444   
0.600000 0.004150 7.000000 9.500000  470.000000 36.46777   
0.600000 0.004200 7.000000 9.500000  470.000000 39.98799   
0.600000 0.003550 7.500000 11.500000 480.000000 39.73804   
0.600000 0.003600 7.500000 11.500000 480.000000 35.30893   
0.600000 0.003650 7.500000 11.000000 470.000000 32.56168   
0.600000 0.003700 7.500000 11.000000 480.000000 30.70043   
0.600000 0.003750 7.500000 11.000000 480.000000 29.12176   
0.600000 0.003800 7.500000 10.500000 470.000000 28.50641   
0.600000 0.003850 7.500000 10.500000 470.000000 28.79472   
0.600000 0.003900 7.500000 10.000000 460.000000 29.50024   
0.600000 0.003950 7.500000 10.000000 470.000000 31.13657   
0.600000 0.004000 7.500000 10.000000 470.000000 33.35950   
0.600000 0.004050 7.500000 9.500000  460.000000 35.92445   
0.600000 0.004100 7.500000 9.500000  470.000000 39.82406   
0.600000 0.003500 8.000000 11.500000 480.000000 36.42103   
0.600000 0.003550 8.000000 11.000000 470.000000 33.78564   
0.600000 0.003600 8.000000 11.000000 470.000000 30.70504   
0.600000 0.003650 8.000000 11.000000 480.000000 29.40792   
0.600000 0.003700 8.000000 10.500000 470.000000 28.92692   
0.600000 0.003750 8.000000 10.500000 470.000000 28.34893   
0.600000 0.003800 8.000000 10.000000 460.000000 29.24241   
0.600000 0.003850 8.000000 10.000000 470.000000 31.16367   
0.600000 0.003900 8.000000 10.000000 470.000000 32.85232   
0.600000 0.003950 8.000000 9.500000  460.000000 35.62498   
0.600000 0.004000 8.000000 9.500000  470.000000 39.81351   
0.600000 0.003400 8.500000 11.500000 480.000000 37.92148   
0.600000 0.003450 8.500000 11.500000 480.000000 34.08662   
0.600000 0.003500 8.500000 11.000000 470.000000 31.02628   
0.600000 0.003550 8.500000 11.000000 480.000000 29.92204   
0.600000 0.003600 8.500000 11.000000 480.000000 28.95119   
0.600000 0.003650 8.500000 10.500000 470.000000 28.11135   
0.600000 0.003700 8.500000 10.000000 460.000000 29.13960   
0.600000 0.003750 8.500000 10.000000 470.000000 31.17973   
0.600000 0.003800 8.500000 10.000000 470.000000 32.50780   
0.600000 0.003850 8.500000 9.500000  460.000000 35.44957   
0.600000 0.003900 8.500000 9.500000  470.000000 39.86467   
0.600000 0.003300 9.000000 11.500000 480.000000 39.13697   
0.600000 0.003350 9.000000 11.500000 480.000000 34.67092   
0.600000 0.003400 9.000000 11.000000 470.000000 31.64852   
0.600000 0.003450 9.000000 11.000000 470.000000 30.31491   
0.600000 0.003500 9.000000 11.000000 480.000000 28.77289   
0.600000 0.003550 9.000000 10.500000 470.000000 28.02634   
0.600000 0.003600 9.000000 10.000000 460.000000 29.14499   
0.600000 0.003650 9.000000 10.000000 470.000000 30.66292   
0.600000 0.003700 9.000000 10.000000 470.000000 32.23915   
0.600000 0.003750 9.000000 9.500000  460.000000 35.32208   
0.600000 0.003800 9.000000 9.500000  470.000000 39.78079   
0.600000 0.003250 9.500000 11.500000 480.000000 35.66620   
0.600000 0.003300 9.500000 11.000000 470.000000 32.62015   
0.600000 0.003350 9.500000 11.000000 470.000000 30.16596   
0.600000 0.003400 9.500000 11.000000 480.000000 28.78278   
0.600000 0.003450 9.500000 10.500000 470.000000 28.08562   
0.600000 0.003500 9.500000 10.000000 460.000000 29.25459   
0.600000 0.003550 9.500000 10.000000 470.000000 30.20249   
0.600000 0.003600 9.500000 10.000000 470.000000 31.99347   
0.600000 0.003650 9.500000 9.500000  460.000000 35.19516   
0.600000 0.003700 9.500000 9.500000  470.000000 39.51257   
0.600000 0.003150 10.000000 11.500000 480.000000 37.1863   
0.600000 0.003200 10.000000 11.500000 480.000000 33.5842   
0.600000 0.003250 10.000000 11.000000 470.000000 30.3048   
0.600000 0.003300 10.000000 10.500000 460.000000 29.0125   
0.600000 0.003350 10.000000 10.500000 470.000000 28.3249   
0.600000 0.003400 10.000000 10.500000 470.000000 28.7320   
0.600000 0.003450 10.000000 10.000000 470.000000 29.7688   
0.600000 0.003500 10.000000 10.000000 470.000000 31.7461   
0.600000 0.003550 10.000000 9.500000  460.000000 35.04502  
0.600000 0.003600 10.000000 9.500000  470.000000 39.15172  
0.600000 0.003050 10.500000 11.500000 480.000000 38.812969 
0.600000 0.003100 10.500000 11.500000 480.000000 34.171547 
0.600000 0.003150 10.500000 11.000000 470.000000 30.834219 
0.600000 0.003200 10.500000 10.500000 460.000000 29.498383 
0.600000 0.003250 10.500000 10.500000 470.000000 28.829714 
0.600000 0.003300 10.500000 10.500000 470.000000 28.261429 
0.600000 0.003350 10.500000 10.000000 460.000000 29.369991 
0.600000 0.003400 10.500000 10.000000 470.000000 31.503113 
0.600000 0.003450 10.500000 9.500000  460.000000 34.871815 
0.600000 0.003500 10.500000 9.500000  460.000000 38.633827 
0.600000 0.003000 11.000000 11.500000 480.000000 35.407841 
0.600000 0.003050 11.000000 11.000000 470.000000 31.930244 
0.600000 0.003100 11.000000 11.000000 470.000000 30.068583 
0.600000 0.003150 11.000000 11.000000 480.000000 28.680334 
0.600000 0.003200 11.000000 10.500000 470.000000 27.935440 
0.600000 0.003250 11.000000 10.000000 460.000000 29.063694 
0.600000 0.003300 11.000000 10.000000 470.000000  31.312468
0.600000 0.003350 11.000000 10.000000 470.000000  34.397976
0.600000 0.003400 11.000000 9.500000  460.000000  37.927284
0.600000 0.002900 11.500000 11.500000 480.000000  37.582024
0.600000 0.002950 11.500000 11.500000 480.000000  33.555542
0.600000 0.003000 11.500000 11.000000 470.000000  30.099104
0.600000 0.003050 11.500000 10.500000 470.000000  28.664364
0.600000 0.003100 11.500000 10.500000 470.000000  27.894846
0.600000 0.003150 11.500000 10.000000 460.000000  28.971584
0.600000 0.003200 11.500000 10.000000 470.000000  31.238396
0.600000 0.003250 11.500000 10.000000 470.000000  33.409599
0.600000 0.003300 11.500000 9.500000  460.000000  37.045738
0.600000 0.002800 12.000000 11.500000 480.000000  39.522419
0.600000 0.002850 12.000000 11.500000 480.000000  34.564884
0.600000 0.002900 12.000000 11.000000 470.000000  30.875393
0.600000 0.002950 12.000000 10.500000 460.000000  29.244534
0.600000 0.003000 12.000000 10.500000 470.000000  28.369667
0.600000 0.003050 12.000000 10.500000 470.000000  28.727919
0.600000 0.003100 12.000000 10.000000 470.000000  30.070160
0.600000 0.003150 12.000000 10.000000 470.000000  32.390362
0.600000 0.003200 12.000000 9.500000  460.000000  36.064278
0.600000 0.002750 12.500000 11.500000 480.000000  36.896027
0.600000 0.002800 12.500000 11.000000 470.000000  32.818546
0.600000 0.002850 12.500000 11.000000 470.000000  30.023088
0.600000 0.002900 12.500000 10.500000 470.000000  28.630047
0.600000 0.002950 12.500000 10.500000 470.000000  27.937777
0.600000 0.003000 12.500000 10.000000 460.000000  29.161139
0.600000 0.003050 12.500000 10.000000 470.000000  31.532280
0.600000 0.003100 12.500000 9.500000  460.000000  35.144867
0.600000 0.002650 13.000000 11.500000 480.000000  39.648758
0.600000 0.002700 13.000000 11.500000 480.000000  34.461540
0.600000 0.002750 13.000000 11.000000 470.000000  30.577436
0.600000 0.002800 13.000000 10.500000 460.000000  28.828262
0.600000 0.002850 13.000000 10.500000 470.000000  27.909256
0.600000 0.002900 13.000000 10.000000 460.000000  28.861330
0.600000 0.002950 13.000000 10.000000 470.000000  31.142635
0.600000 0.003000 13.000000 10.000000 470.000000  34.176838
0.600000 0.003050 13.000000 9.500000  460.000000  38.361961
0.600000 0.002600 13.500000 11.500000 480.000000  37.426338
0.600000 0.002650 13.500000 11.000000 470.000000  32.903374
0.600000 0.002700 13.500000 11.000000 470.000000  30.090240
0.600000 0.002750 13.500000 10.500000 470.000000  28.735880
0.600000 0.002800 13.500000 10.500000 470.000000  28.180571
0.600000 0.002850 13.500000 10.000000 470.000000  29.622557
0.600000 0.002900 13.500000 10.000000 470.000000  32.220490
0.600000 0.002950 13.500000 9.500000  460.000000  36.218292
0.600000 0.002550 14.000000 11.500000 480.000000  35.109982
0.600000 0.002600 14.000000 11.000000 470.000000  30.862104
0.600000 0.002650 14.000000 10.500000 460.000000  28.868145
0.600000 0.002700 14.000000 10.500000 470.000000  27.837877
0.600000 0.002750 14.000000 10.000000 460.000000  28.768042
0.600000 0.002800 14.000000 10.000000 470.000000  31.104446
0.600000 0.002850 14.000000 9.500000  460.000000  34.707710
0.600000 0.002450 14.500000 11.500000 480.000000  39.289848
0.600000 0.002500 14.500000 11.500000 480.000000  34.000328
0.600000 0.002550 14.500000 11.000000 470.000000  30.146986
0.600000 0.002600 14.500000 10.500000 470.000000  28.613651
0.600000 0.002650 14.500000 10.500000 470.000000  28.055466
0.600000 0.002700 14.500000 10.000000 470.000000  29.582325
0.600000 0.002750 14.500000 10.000000 470.000000  32.393578
0.600000 0.002800 14.500000 9.500000  460.000000  36.723629
0.600000 0.002400 15.000000 11.500000 480.000000  37.245693
0.600000 0.002450 15.000000 11.000000 470.000000  32.206280
0.600000 0.002500 15.000000 10.500000 460.000000  29.587177
0.600000 0.002550 15.000000 10.500000 470.000000  28.123304
0.600000 0.002600 15.000000 10.000000 460.000000  28.743195
0.600000 0.002650 15.000000 10.000000 470.000000  30.959618
0.600000 0.002700 15.000000 9.500000  460.000000  34.548363
0.650000 0.003350 1.000000 11.500000 490.000000 39.177151
0.650000 0.003400 1.000000 11.500000 490.000000 34.513405
0.650000 0.003450 1.000000 11.000000 480.000000 31.623302
0.650000 0.003500 1.000000 11.000000 490.000000 29.357773
0.650000 0.003550 1.000000 11.000000 490.000000 27.784422
0.650000 0.003600 1.000000 10.500000 480.000000 27.627424
0.650000 0.003650 1.000000 10.500000 480.000000 27.304150
0.650000 0.003700 1.000000 10.000000 470.000000 28.685356
0.650000 0.003750 1.000000 10.000000 480.000000 30.597809
0.650000 0.003800 1.000000 10.000000 480.000000 32.522533
0.650000 0.003850 1.000000 9.500000 470.000000 36.264374
0.650000 0.003900 1.000000 9.500000 480.000000 39.771389
0.650000 0.003350 1.500000 11.500000 490.000000 36.820293
0.650000 0.003400 1.500000 11.500000 490.000000 33.065025
0.650000 0.003450 1.500000 11.500000 490.000000 30.718878
0.650000 0.003500 1.500000 11.000000 480.000000 28.146976
0.650000 0.003550 1.500000 11.000000 490.000000 27.779556
0.650000 0.003600 1.500000 10.500000 480.000000 27.252625
